CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST	Significance at p = 0.05
BgChr_1	3350001	3360000	112	0.0965481	0.0934964	NO
BgChr_1	3355001	3365000	198	0.0640871	0.0627861	NO
BgChr_1	3360001	3370000	198	0.0641211	0.0628436	NO
BgChr_1	3365001	3375000	129	0.0743916	0.0734862	NO
BgChr_1	3370001	3380000	107	0.0783802	0.0771163	NO
BgChr_1	3375001	3385000	104	0.0669284	0.0653989	NO
BgChr_1	3380001	3390000	107	0.0655738	0.0638314	NO
BgChr_1	3385001	3395000	98	0.0558277	0.0541164	NO
BgChr_1	3390001	3400000	100	0.0293616	0.0288343	NO
BgChr_1	3395001	3405000	108	0.0296836	0.0291291	NO
BgChr_1	3400001	3410000	102	0.0372993	0.0365798	NO
BgChr_1	3405001	3415000	97	0.0398472	0.0390141	NO
BgChr_1	3410001	3420000	126	0.0348279	0.0344462	NO
BgChr_1	3415001	3425000	148	0.0353461	0.0356759	NO
BgChr_1	3420001	3430000	161	0.0288817	0.028938	NO
BgChr_1	3425001	3435000	141	0.0310261	0.0303485	NO
BgChr_1	3430001	3440000	82	0.0381728	0.0373811	NO
BgChr_1	3435001	3445000	96	0.0320792	0.0318938	NO
BgChr_1	3440001	3450000	110	0.0269544	0.0267044	NO
BgChr_1	3445001	3455000	121	0.0230025	0.0222896	NO
BgChr_1	3450001	3460000	143	0.0286477	0.0280716	NO
BgChr_1	3455001	3465000	135	0.0319638	0.0317638	NO
BgChr_1	3460001	3470000	138	0.0325503	0.032478	NO
BgChr_1	3465001	3475000	174	0.0322518	0.0321441	NO
BgChr_1	3470001	3480000	162	0.0322375	0.0320852	NO
BgChr_1	3475001	3485000	156	0.0365007	0.0365245	NO
BgChr_1	3480001	3490000	159	0.0344585	0.0344256	NO
BgChr_1	3485001	3495000	201	0.027673	0.0275109	NO
BgChr_1	3490001	3500000	207	0.0321949	0.0320481	NO
BgChr_1	3495001	3505000	155	0.0367228	0.0363328	NO
BgChr_1	3500001	3510000	160	0.0429265	0.0416998	NO
BgChr_1	3505001	3515000	139	0.0392863	0.0375766	NO
BgChr_1	3510001	3520000	196	0.0267323	0.025598	NO
BgChr_1	3515001	3525000	231	0.0277498	0.0266551	NO
BgChr_1	3520001	3530000	201	0.0217344	0.0209533	NO
BgChr_1	3525001	3535000	218	0.0141517	0.0130254	NO
BgChr_1	3530001	3540000	227	0.0237471	0.0225778	NO
BgChr_1	3535001	3545000	196	0.0398083	0.0388525	NO
BgChr_1	3540001	3550000	140	0.0299692	0.0283134	NO
BgChr_1	3545001	3555000	161	0.0188815	0.0178778	NO
BgChr_1	3550001	3560000	160	0.0251877	0.0244864	NO
BgChr_1	3555001	3565000	135	0.0266763	0.0256762	NO
BgChr_1	3560001	3570000	166	0.0196682	0.0181095	NO
BgChr_1	3565001	3575000	160	0.017144	0.0157287	NO
BgChr_1	3570001	3580000	158	0.0241536	0.0233337	NO
BgChr_1	3575001	3585000	149	0.0203333	0.0193161	NO
BgChr_1	3580001	3590000	107	0.0188785	0.0176522	NO
BgChr_1	3585001	3595000	101	0.0191062	0.0174856	NO
BgChr_1	3590001	3600000	85	0.00580856	0.00415048	NO
BgChr_1	3595001	3605000	59	0.00104235	-5.11617E-05	NO
BgChr_1	3600001	3610000	81	0.0185226	0.017509	NO
BgChr_1	3605001	3615000	120	0.0216637	0.0201398	NO
BgChr_1	3610001	3620000	140	0.0257514	0.0239753	NO
BgChr_1	3615001	3625000	142	0.0292895	0.0286676	NO
BgChr_1	3620001	3630000	179	0.0309091	0.0305574	NO
BgChr_1	3625001	3635000	168	0.0323624	0.0317387	NO
BgChr_1	3630001	3640000	138	0.0213043	0.0203997	NO
BgChr_1	3635001	3645000	196	0.0190718	0.0175255	NO
BgChr_1	3640001	3650000	191	0.0227662	0.0213389	NO
BgChr_1	3645001	3655000	134	0.0301737	0.0294223	NO
BgChr_1	3650001	3660000	82	0.0221058	0.0208987	NO
BgChr_1	3655001	3665000	93	0.0175645	0.0161861	NO
BgChr_1	3660001	3670000	142	0.0353092	0.0342172	NO
BgChr_1	3665001	3675000	150	0.0344344	0.0331103	NO
BgChr_1	3670001	3680000	175	0.0286124	0.0277504	NO
BgChr_1	3675001	3685000	137	0.0290655	0.0288148	NO
BgChr_1	3680001	3690000	149	0.0358932	0.0351463	NO
BgChr_1	3685001	3695000	245	0.0309501	0.0300827	NO
BgChr_1	3690001	3700000	227	0.0275243	0.0266069	NO
BgChr_1	3695001	3705000	185	0.030646	0.0298602	NO
BgChr_1	3700001	3710000	223	0.0262595	0.0254965	NO
BgChr_1	3705001	3715000	244	0.025475	0.0243221	NO
BgChr_1	3710001	3720000	118	0.0284604	0.0270486	NO
BgChr_1	3715001	3725000	92	0.0245672	0.0236795	NO
BgChr_1	3720001	3730000	165	0.0283307	0.0278527	NO
BgChr_1	3725001	3735000	170	0.0280655	0.0275997	NO
BgChr_1	3730001	3740000	164	0.0276353	0.027024	NO
BgChr_1	3735001	3745000	206	0.0285361	0.0278573	NO
BgChr_1	3740001	3750000	237	0.0320245	0.0313258	NO
BgChr_1	3745001	3755000	262	0.037509	0.0371575	NO
BgChr_1	3750001	3760000	296	0.0336665	0.033396	NO
BgChr_1	3755001	3765000	235	0.0346048	0.0342882	NO
BgChr_1	3760001	3770000	189	0.0359392	0.0356407	NO
BgChr_1	3765001	3775000	150	0.0314567	0.0308928	NO
BgChr_1	3770001	3780000	154	0.0295776	0.0285652	NO
BgChr_1	3775001	3785000	202	0.0219683	0.0208007	NO
BgChr_1	3780001	3790000	213	0.0133505	0.0119765	NO
BgChr_1	3785001	3795000	255	0.0260758	0.0251668	NO
BgChr_1	3790001	3800000	193	0.0357334	0.0355171	NO
BgChr_1	3795001	3805000	150	0.0313376	0.0310601	NO
BgChr_1	3800001	3810000	219	0.0323986	0.0325731	NO
BgChr_1	3805001	3815000	205	0.0327505	0.0328396	NO
BgChr_1	3810001	3820000	153	0.0325059	0.032063	NO
BgChr_1	3815001	3825000	134	0.0301809	0.0295753	NO
BgChr_1	3820001	3830000	197	0.024983	0.0243118	NO
BgChr_1	3825001	3835000	233	0.0273755	0.0267754	NO
BgChr_1	3830001	3840000	222	0.0275111	0.0267734	NO
BgChr_1	3835001	3845000	263	0.0309311	0.0302139	NO
BgChr_1	3840001	3850000	253	0.0372183	0.036875	NO
BgChr_1	3845001	3855000	165	0.0368653	0.0364726	NO
BgChr_1	3850001	3860000	160	0.0378929	0.0371319	NO
BgChr_1	3855001	3865000	264	0.0373652	0.0364886	NO
BgChr_1	3860001	3870000	318	0.0343184	0.0336968	NO
BgChr_1	3865001	3875000	273	0.0377494	0.0373546	NO
BgChr_1	3870001	3880000	256	0.0374819	0.0368649	NO
BgChr_1	3875001	3885000	254	0.0307291	0.030151	NO
BgChr_1	3880001	3890000	201	0.0287411	0.0282274	NO
BgChr_1	3885001	3895000	189	0.0289165	0.0281439	NO
BgChr_1	3890001	3900000	190	0.0305548	0.0298282	NO
BgChr_1	3895001	3905000	184	0.0311878	0.030491	NO
BgChr_1	3900001	3910000	199	0.0311997	0.0301023	NO
BgChr_1	3905001	3915000	239	0.0341166	0.0333398	NO
BgChr_1	3910001	3920000	205	0.0364545	0.0360987	NO
BgChr_1	3915001	3925000	158	0.0330382	0.0322214	NO
BgChr_1	3920001	3930000	163	0.0321966	0.0314339	NO
BgChr_1	3925001	3935000	165	0.0371342	0.0364473	NO
BgChr_1	3930001	3940000	189	0.0352031	0.0343649	NO
BgChr_1	3935001	3945000	159	0.0418656	0.0402482	NO
BgChr_1	3940001	3950000	190	0.0369475	0.0355182	NO
BgChr_1	3945001	3955000	238	0.0349846	0.0345428	NO
BgChr_1	3950001	3960000	220	0.0382471	0.0379111	NO
BgChr_1	3955001	3965000	160	0.0358084	0.0356557	NO
BgChr_1	3960001	3970000	200	0.0330543	0.0331002	NO
BgChr_1	3965001	3975000	211	0.031705	0.0316882	NO
BgChr_1	3970001	3980000	113	0.0295776	0.0291419	NO
BgChr_1	3975001	3985000	127	0.0332485	0.0326485	NO
BgChr_1	3980001	3990000	184	0.0338601	0.0333207	NO
BgChr_1	3985001	3995000	106	0.0283436	0.027538	NO
BgChr_1	3990001	4000000	76	0.0408241	0.0405778	NO
BgChr_1	3995001	4005000	180	0.0354303	0.035063	NO
BgChr_1	4000001	4010000	228	0.0321061	0.0314455	NO
BgChr_1	4005001	4015000	197	0.0334791	0.032611	NO
BgChr_1	4010001	4020000	232	0.036857	0.0364927	NO
BgChr_1	4015001	4025000	278	0.0301749	0.0295525	NO
BgChr_1	4020001	4030000	238	0.0248436	0.0237089	NO
BgChr_1	4025001	4035000	236	0.0331461	0.0322275	NO
BgChr_1	4030001	4040000	217	0.0353264	0.0348178	NO
BgChr_1	4035001	4045000	221	0.0377396	0.0376303	NO
BgChr_1	4040001	4050000	265	0.0322329	0.0320504	NO
BgChr_1	4045001	4055000	284	0.0255063	0.0248246	NO
BgChr_1	4050001	4060000	236	0.0259006	0.0250269	NO
BgChr_1	4055001	4065000	109	0.0228453	0.0221084	NO
BgChr_1	4060001	4070000	83	0.0408329	0.0402506	NO
BgChr_1	4065001	4075000	236	0.0460299	0.0451275	NO
BgChr_1	4070001	4080000	243	0.0378028	0.0367232	NO
BgChr_1	4075001	4085000	117	0.0230823	0.0220918	NO
BgChr_1	4080001	4090000	52	0.0273804	0.0257915	NO
BgChr_1	4085001	4095000	64	0.0305495	0.0302519	NO
BgChr_1	4090001	4100000	131	0.0334043	0.0329941	NO
BgChr_1	4095001	4105000	167	0.0334049	0.0329913	NO
BgChr_1	4100001	4110000	223	0.0301882	0.0299118	NO
BgChr_1	4105001	4115000	270	0.0292584	0.0285079	NO
BgChr_1	4110001	4120000	271	0.0222576	0.0208997	NO
BgChr_1	4115001	4125000	256	0.0161918	0.0149691	NO
BgChr_1	4120001	4130000	183	0.0191161	0.0179487	NO
BgChr_1	4125001	4135000	103	0.0293993	0.0279544	NO
BgChr_1	4130001	4140000	112	0.0310535	0.0301212	NO
BgChr_1	4135001	4145000	224	0.0275236	0.0265583	NO
BgChr_1	4140001	4150000	260	0.0269532	0.0262311	NO
BgChr_1	4145001	4155000	207	0.0220936	0.0215948	NO
BgChr_1	4150001	4160000	237	0.0269116	0.0262509	NO
BgChr_1	4155001	4165000	213	0.0329689	0.0323808	NO
BgChr_1	4160001	4170000	200	0.0362591	0.0352996	NO
BgChr_1	4165001	4175000	241	0.0373829	0.0367198	NO
BgChr_1	4170001	4180000	202	0.0331035	0.0328251	NO
BgChr_1	4175001	4185000	146	0.0274733	0.0269123	NO
BgChr_1	4180001	4190000	136	0.0360754	0.0346216	NO
BgChr_1	4185001	4195000	183	0.0346251	0.0331506	NO
BgChr_1	4190001	4200000	210	0.0226318	0.0209004	NO
BgChr_1	4195001	4205000	186	0.0259553	0.0245161	NO
BgChr_1	4200001	4210000	161	0.0397668	0.0396879	NO
BgChr_1	4205001	4215000	212	0.0380101	0.0377802	NO
BgChr_1	4210001	4220000	245	0.0355172	0.0340789	NO
BgChr_1	4215001	4225000	157	0.0359678	0.034095	NO
BgChr_1	4220001	4230000	155	0.0265085	0.0261036	NO
BgChr_1	4225001	4235000	216	0.0274131	0.0269682	NO
BgChr_1	4230001	4240000	249	0.0361806	0.0359743	NO
BgChr_1	4235001	4245000	249	0.0357335	0.0352083	NO
BgChr_1	4240001	4250000	141	0.02985	0.028915	NO
BgChr_1	4245001	4255000	111	0.0221081	0.0212642	NO
BgChr_1	4250001	4260000	191	0.0230056	0.0220291	NO
BgChr_1	4255001	4265000	241	0.037315	0.0362744	NO
BgChr_1	4260001	4270000	212	0.042546	0.0415692	NO
BgChr_1	4265001	4275000	203	0.0387875	0.0376696	NO
BgChr_1	4270001	4280000	166	0.0448059	0.0440336	NO
BgChr_1	4275001	4285000	130	0.0433774	0.0427271	NO
BgChr_1	4280001	4290000	124	0.0424307	0.0418688	NO
BgChr_1	4285001	4295000	110	0.0283657	0.0269343	NO
BgChr_1	4290001	4300000	152	0.0271276	0.0255258	NO
BgChr_1	4295001	4305000	178	0.0500277	0.0491716	NO
BgChr_1	4300001	4310000	130	0.0584047	0.0582023	NO
BgChr_1	4305001	4315000	64	0.0480833	0.0475241	NO
BgChr_1	4310001	4320000	143	0.0473965	0.0468378	NO
BgChr_1	4315001	4325000	205	0.048448	0.048145	NO
BgChr_1	4320001	4330000	192	0.0527997	0.0526997	NO
BgChr_1	4325001	4335000	239	0.0441447	0.0434593	NO
BgChr_1	4330001	4340000	285	0.0439672	0.0431519	NO
BgChr_1	4335001	4345000	237	0.0525669	0.0518832	NO
BgChr_1	4340001	4350000	208	0.0588962	0.0579225	NO
BgChr_1	4345001	4355000	221	0.051057	0.0499021	NO
BgChr_1	4350001	4360000	231	0.0458544	0.0447429	NO
BgChr_1	4355001	4365000	271	0.0475239	0.0465137	NO
BgChr_1	4360001	4370000	240	0.0469658	0.0461436	NO
BgChr_1	4365001	4375000	257	0.0459805	0.0452329	NO
BgChr_1	4370001	4380000	307	0.048904	0.0482019	NO
BgChr_1	4375001	4385000	286	0.0431904	0.0423859	NO
BgChr_1	4380001	4390000	230	0.0343862	0.0332516	NO
BgChr_1	4385001	4395000	184	0.047646	0.046514	NO
BgChr_1	4390001	4400000	159	0.0523851	0.0514374	NO
BgChr_1	4395001	4405000	213	0.0407792	0.0389289	NO
BgChr_1	4400001	4410000	249	0.0385862	0.0366837	NO
BgChr_1	4405001	4415000	232	0.0447188	0.0434339	NO
BgChr_1	4410001	4420000	194	0.0488739	0.0476253	NO
BgChr_1	4415001	4425000	211	0.043898	0.0428999	NO
BgChr_1	4420001	4430000	332	0.0467702	0.045852	NO
BgChr_1	4425001	4435000	258	0.0532082	0.0524867	NO
BgChr_1	4430001	4440000	203	0.0464942	0.0455548	NO
BgChr_1	4435001	4445000	189	0.039803	0.0387388	NO
BgChr_1	4440001	4450000	189	0.0448315	0.0440439	NO
BgChr_1	4445001	4455000	171	0.052005	0.0513505	NO
BgChr_1	4450001	4460000	41	0.0604751	0.0604943	NO
BgChr_1	4455001	4465000	17	0.0513966	0.051019	NO
BgChr_1	4460001	4470000	49	0.0496379	0.0490888	NO
BgChr_1	4465001	4475000	154	0.032506	0.0308649	NO
BgChr_1	4470001	4480000	268	0.0305961	0.0291418	NO
BgChr_1	4475001	4485000	323	0.0429301	0.0417088	NO
BgChr_1	4480001	4490000	273	0.0509534	0.050058	NO
BgChr_1	4485001	4495000	267	0.0414258	0.0406576	NO
BgChr_1	4490001	4500000	293	0.0397614	0.0389704	NO
BgChr_1	4495001	4505000	229	0.0449276	0.0443537	NO
BgChr_1	4500001	4510000	274	0.0476612	0.0473232	NO
BgChr_1	4505001	4515000	262	0.0491674	0.0485354	NO
BgChr_1	4510001	4520000	267	0.0419845	0.0411258	NO
BgChr_1	4515001	4525000	313	0.0328692	0.0310795	NO
BgChr_1	4520001	4530000	262	0.0295527	0.0272481	NO
BgChr_1	4525001	4535000	211	0.0348396	0.0331362	NO
BgChr_1	4530001	4540000	275	0.0445518	0.0435775	NO
BgChr_1	4535001	4545000	239	0.0498085	0.0493088	NO
BgChr_1	4540001	4550000	141	0.0566668	0.0557273	NO
BgChr_1	4545001	4555000	160	0.0566456	0.0556696	NO
BgChr_1	4550001	4560000	213	0.0489217	0.0477634	NO
BgChr_1	4555001	4565000	313	0.0474988	0.0465914	NO
BgChr_1	4560001	4570000	315	0.0369291	0.0361224	NO
BgChr_1	4565001	4575000	282	0.0153337	0.0146185	NO
BgChr_1	4570001	4580000	303	0.0113943	0.0105494	NO
BgChr_1	4575001	4585000	261	0.0182741	0.0174107	NO
BgChr_1	4580001	4590000	258	0.0192566	0.0189258	NO
BgChr_1	4585001	4595000	307	0.0133826	0.0126307	NO
BgChr_1	4590001	4600000	238	0.0119667	0.010822	NO
BgChr_1	4595001	4605000	253	0.0110285	0.0103814	NO
BgChr_1	4600001	4610000	267	0.00642105	0.00608671	NO
BgChr_1	4605001	4615000	226	0.00816858	0.00807259	NO
BgChr_1	4610001	4620000	271	0.0148559	0.0146763	NO
BgChr_1	4615001	4625000	293	0.0117275	0.0109272	NO
BgChr_1	4620001	4630000	262	0.0135205	0.0126826	NO
BgChr_1	4625001	4635000	248	0.019355	0.0192016	NO
BgChr_1	4630001	4640000	206	0.00988068	0.00934625	NO
BgChr_1	4645001	4655000	210	0.00064532	-9.94969E-05	NO
BgChr_1	4650001	4660000	291	0.0111623	0.0105048	NO
BgChr_1	4655001	4665000	224	0.0178883	0.0174457	NO
BgChr_1	4660001	4670000	253	0.0131897	0.012662	NO
BgChr_1	4665001	4675000	251	0.0164535	0.0159737	NO
BgChr_1	4670001	4680000	223	0.0785988	0.076744	NO
BgChr_1	4675001	4685000	309	0.0975226	0.0962178	NO
BgChr_1	4680001	4690000	255	0.0934979	0.0923926	NO
BgChr_1	4685001	4695000	169	0.0913271	0.0902561	NO
BgChr_1	4690001	4700000	73	0.0833118	0.0821725	NO
BgChr_1	4695001	4705000	58	0.0856302	0.0852263	NO
BgChr_1	4700001	4710000	126	0.0956387	0.09487	NO
BgChr_1	4705001	4715000	122	0.0971793	0.0957635	NO
BgChr_1	4710001	4720000	105	0.0886511	0.0872536	NO
BgChr_1	4715001	4725000	156	0.0862016	0.0844641	NO
BgChr_1	4720001	4730000	160	0.0795174	0.0776807	NO
BgChr_1	4725001	4735000	130	0.0639468	0.0627065	NO
BgChr_1	4730001	4740000	205	0.0664491	0.0654161	NO
BgChr_1	4735001	4745000	291	0.0815449	0.0805847	NO
BgChr_1	4740001	4750000	285	0.0931007	0.092326	NO
BgChr_1	4745001	4755000	149	0.0977553	0.097187	NO
BgChr_1	4750001	4760000	27	0.1081	0.107488	NO
BgChr_1	4755001	4765000	102	0.0937224	0.0929023	NO
BgChr_1	4760001	4770000	156	0.0754894	0.0736804	NO
BgChr_1	4765001	4775000	56	0.0436976	0.0411096	NO
BgChr_1	4775001	4785000	1	0.0336249	0.0336249	NO
BgChr_1	4780001	4790000	1	0.0336249	0.0336249	NO
BgChr_1	4820001	4830000	9	0.0469962	0.0466895	NO
BgChr_1	4825001	4835000	11	0.0337518	0.0353879	NO
BgChr_1	4845001	4855000	2	0.0911579	0.0829154	NO
BgChr_1	4850001	4860000	2	0.0911579	0.0829154	NO
BgChr_1	4860001	4870000	153	0.0828291	0.0820751	NO
BgChr_1	4865001	4875000	224	0.0850492	0.084427	NO
BgChr_1	4870001	4880000	176	0.0920389	0.0914338	NO
BgChr_1	4875001	4885000	211	0.0899428	0.0889101	NO
BgChr_1	4880001	4890000	270	0.093272	0.0923382	NO
BgChr_1	4885001	4895000	343	0.0854255	0.0845021	NO
BgChr_1	4890001	4900000	337	0.0797835	0.078812	NO
BgChr_1	4895001	4905000	308	0.0906185	0.089618	NO
BgChr_1	4900001	4910000	201	0.0931035	0.0922521	NO
BgChr_1	4905001	4915000	142	0.0850912	0.0846108	NO
BgChr_1	4910001	4920000	167	0.0864007	0.085668	NO
BgChr_1	4915001	4925000	179	0.091823	0.0894822	NO
BgChr_1	4920001	4930000	188	0.0915645	0.0881698	NO
BgChr_1	4925001	4935000	172	0.0805342	0.0786067	NO
BgChr_1	4930001	4940000	179	0.0670991	0.0658894	NO
BgChr_1	4935001	4945000	194	0.0867822	0.0854076	NO
BgChr_1	4940001	4950000	199	0.100489	0.0996636	NO
BgChr_1	4945001	4955000	263	0.0883028	0.0873826	NO
BgChr_1	4950001	4960000	274	0.0844405	0.0835438	NO
BgChr_1	4955001	4965000	176	0.0795216	0.0785543	NO
BgChr_1	4960001	4970000	135	0.0712764	0.0697322	NO
BgChr_1	4965001	4975000	196	0.0812112	0.0802264	NO
BgChr_1	4970001	4980000	236	0.094935	0.0944113	NO
BgChr_1	4975001	4985000	155	0.102809	0.102171	NO
BgChr_1	4980001	4990000	179	0.0837878	0.082714	NO
BgChr_1	4985001	4995000	288	0.0837427	0.0827617	NO
BgChr_1	4990001	5000000	292	0.0928354	0.0919187	NO
BgChr_1	4995001	5005000	235	0.0934846	0.0918345	NO
BgChr_1	5000001	5010000	197	0.0825932	0.0802913	NO
BgChr_1	5005001	5015000	118	0.0818003	0.0797272	NO
BgChr_1	5010001	5020000	21	0.112235	0.11093	NO
BgChr_1	5015001	5025000	30	0.0811987	0.0809375	NO
BgChr_1	5020001	5030000	118	0.0891694	0.0879474	NO
BgChr_1	5025001	5035000	144	0.0807042	0.0790134	NO
BgChr_1	5030001	5040000	125	0.088167	0.0866139	NO
BgChr_1	5035001	5045000	207	0.0873303	0.0861614	NO
BgChr_1	5040001	5050000	294	0.0851457	0.0840991	NO
BgChr_1	5045001	5055000	260	0.097722	0.0967468	NO
BgChr_1	5050001	5060000	188	0.102278	0.101445	NO
BgChr_1	5055001	5065000	200	0.0928332	0.0917016	NO
BgChr_1	5060001	5070000	206	0.0810709	0.080027	NO
BgChr_1	5065001	5075000	134	0.0596014	0.058561	NO
BgChr_1	5070001	5080000	53	0.0417452	0.040593	NO
BgChr_1	5075001	5085000	86	0.0797563	0.0791451	NO
BgChr_1	5080001	5090000	169	0.0783724	0.0776274	NO
BgChr_1	5085001	5095000	185	0.0862009	0.0853801	NO
BgChr_1	5090001	5100000	251	0.0951433	0.0939704	NO
BgChr_1	5095001	5105000	247	0.0944311	0.0933796	NO
BgChr_1	5100001	5110000	204	0.0860944	0.085648	NO
BgChr_1	5105001	5115000	229	0.0762556	0.0754162	NO
BgChr_1	5110001	5120000	192	0.0764698	0.0756101	NO
BgChr_1	5115001	5125000	180	0.0888605	0.0881392	NO
BgChr_1	5120001	5130000	269	0.0873315	0.0864256	NO
BgChr_1	5125001	5135000	262	0.0860563	0.0849273	NO
BgChr_1	5130001	5140000	245	0.0857267	0.0848134	NO
BgChr_1	5135001	5145000	223	0.0877184	0.0872492	NO
BgChr_1	5140001	5150000	211	0.09324	0.0922557	NO
BgChr_1	5145001	5155000	232	0.0877172	0.086484	NO
BgChr_1	5150001	5160000	150	0.0914959	0.0903583	NO
BgChr_1	5155001	5165000	124	0.0969159	0.096419	NO
BgChr_1	5160001	5170000	149	0.0921716	0.0915914	NO
BgChr_1	5165001	5175000	140	0.0867247	0.0858447	NO
BgChr_1	5170001	5180000	149	0.0774213	0.076478	NO
BgChr_1	5175001	5185000	186	0.077753	0.0765226	NO
BgChr_1	5180001	5190000	191	0.0846698	0.0832319	NO
BgChr_1	5185001	5195000	180	0.0910938	0.0901629	NO
BgChr_1	5190001	5200000	172	0.0789958	0.0777045	NO
BgChr_1	5195001	5205000	213	0.0784475	0.077117	NO
BgChr_1	5200001	5210000	223	0.08399	0.0832513	NO
BgChr_1	5205001	5215000	198	0.0855257	0.0849763	NO
BgChr_1	5210001	5220000	173	0.0865457	0.0858446	NO
BgChr_1	5215001	5225000	160	0.0779231	0.0772389	NO
BgChr_1	5220001	5230000	158	0.0723355	0.0713402	NO
BgChr_1	5225001	5235000	182	0.0817869	0.0800658	NO
BgChr_1	5230001	5240000	205	0.0835656	0.0822801	NO
BgChr_1	5235001	5245000	193	0.0666134	0.0655052	NO
BgChr_1	5240001	5250000	235	0.0728565	0.0717396	NO
BgChr_1	5245001	5255000	248	0.0817233	0.0805699	NO
BgChr_1	5250001	5260000	248	0.0857821	0.0843189	NO
BgChr_1	5255001	5265000	326	0.0737058	0.0724574	NO
BgChr_1	5260001	5270000	264	0.0673387	0.0661528	NO
BgChr_1	5265001	5275000	73	0.0841116	0.0829481	NO
BgChr_1	5270001	5280000	82	0.0935634	0.0932936	NO
BgChr_1	5275001	5285000	233	0.0914588	0.090897	NO
BgChr_1	5280001	5290000	208	0.0904173	0.0898259	NO
BgChr_1	5285001	5295000	197	0.0865117	0.0860308	NO
BgChr_1	5290001	5300000	276	0.0844186	0.0837828	NO
BgChr_1	5295001	5305000	285	0.0867344	0.0861003	NO
BgChr_1	5300001	5310000	267	0.0911815	0.0906667	NO
BgChr_1	5305001	5315000	245	0.0871506	0.0864012	NO
BgChr_1	5310001	5320000	281	0.0877165	0.0869255	NO
BgChr_1	5315001	5325000	221	0.0884934	0.0878808	NO
BgChr_1	5320001	5330000	115	0.07896	0.0781876	NO
BgChr_1	5325001	5335000	146	0.0741794	0.0729819	NO
BgChr_1	5330001	5340000	135	0.0691608	0.0670681	NO
BgChr_1	5335001	5345000	160	0.0472329	0.0452619	NO
BgChr_1	5340001	5350000	213	0.0594553	0.0578949	NO
BgChr_1	5345001	5355000	222	0.0897955	0.0888315	NO
BgChr_1	5350001	5360000	238	0.0933256	0.0928746	NO
BgChr_1	5355001	5365000	228	0.0978622	0.0974201	NO
BgChr_1	5360001	5370000	261	0.100359	0.0996644	NO
BgChr_1	5365001	5375000	158	0.095243	0.0945098	NO
BgChr_1	5370001	5380000	54	0.0889165	0.0884082	NO
BgChr_1	5375001	5385000	145	0.0899122	0.0891818	NO
BgChr_1	5380001	5390000	218	0.0893368	0.0885015	NO
BgChr_1	5385001	5395000	227	0.0897042	0.0886408	NO
BgChr_1	5390001	5400000	187	0.0805558	0.0791737	NO
BgChr_1	5395001	5405000	205	0.0795168	0.0784522	NO
BgChr_1	5400001	5410000	236	0.0813939	0.080736	NO
BgChr_1	5405001	5415000	203	0.0839139	0.083297	NO
BgChr_1	5410001	5420000	228	0.0877388	0.087045	NO
BgChr_1	5415001	5425000	245	0.0884037	0.0878235	NO
BgChr_1	5420001	5430000	222	0.089214	0.0886613	NO
BgChr_1	5425001	5435000	197	0.0871188	0.0863154	NO
BgChr_1	5430001	5440000	181	0.092009	0.0912428	NO
BgChr_1	5435001	5445000	170	0.0937391	0.0929236	NO
BgChr_1	5440001	5450000	173	0.0926105	0.0916718	NO
BgChr_1	5445001	5455000	226	0.0931226	0.0924808	NO
BgChr_1	5450001	5460000	244	0.0951401	0.094748	NO
BgChr_1	5455001	5465000	200	0.0959817	0.095465	NO
BgChr_1	5460001	5470000	184	0.0917715	0.0910603	NO
BgChr_1	5465001	5475000	180	0.0896385	0.0887027	NO
BgChr_1	5470001	5480000	179	0.0917566	0.0909347	NO
BgChr_1	5475001	5485000	164	0.0898913	0.0893441	NO
BgChr_1	5480001	5490000	197	0.0926839	0.0920958	NO
BgChr_1	5485001	5495000	224	0.0972809	0.0968535	NO
BgChr_1	5490001	5500000	227	0.0956527	0.0951736	NO
BgChr_1	5495001	5505000	208	0.0919414	0.0914155	NO
BgChr_1	5500001	5510000	153	0.0765247	0.0757995	NO
BgChr_1	5505001	5515000	121	0.0619689	0.0611465	NO
BgChr_1	5510001	5520000	83	0.06842	0.0677649	NO
BgChr_1	5515001	5525000	120	0.0847748	0.0838422	NO
BgChr_1	5520001	5530000	206	0.0999498	0.0989014	NO
BgChr_1	5525001	5535000	264	0.0994206	0.0986462	NO
BgChr_1	5530001	5540000	262	0.0828904	0.0813723	NO
BgChr_1	5535001	5545000	229	0.0842552	0.0826546	NO
BgChr_1	5540001	5550000	247	0.101344	0.100603	NO
BgChr_1	5545001	5555000	196	0.110766	0.109875	NO
BgChr_1	5550001	5560000	88	0.112394	0.110734	NO
BgChr_1	5555001	5565000	134	0.0980667	0.0969312	NO
BgChr_1	5560001	5570000	198	0.100085	0.09934	NO
BgChr_1	5565001	5575000	208	0.0938032	0.0931841	NO
BgChr_1	5570001	5580000	199	0.0849614	0.0838957	NO
