
LOC106050105	XP_013064065.2
LOC106050709	XP_055890787.1
LOC106050709	XP_055890788.1
LOC106050709	XP_055890789.1
LOC106050710	XP_013061190.1
LOC106050710	XP_013061191.1
LOC106050710	XP_013061193.1
LOC106050712	XP_055864955.1
LOC106050713	XP_055864193.1
LOC106050714	XP_055864365.1
LOC106050714	XP_055864366.1
LOC106050714	XP_055864367.1
LOC106050714	XP_055864369.1
LOC106050716	XP_055864998.1
LOC106050716	XP_055864999.1
LOC106050716	XP_055865000.1
LOC106050717	XP_013061204.2
LOC106050718	XP_013061199.2
LOC106050719	XP_013061200.2
LOC106050720	XP_013061201.2
LOC106050721	XP_013061205.1
LOC106050722	XP_013061206.1
LOC106050722	XP_013061208.1
LOC106050722	XP_055864192.1
LOC106050723	XP_013061209.1
LOC106050724	XP_013061210.2
LOC106050724	XP_013061211.2
LOC106050726	XP_055870476.1
LOC106050726	XP_055870477.1
LOC106050729	XP_055867200.1
LOC106050729	XP_055867201.1
LOC106050729	XP_055867202.1
LOC106050729	XP_055867204.1
LOC106050729	XP_055867205.1
LOC106050729	XP_055867206.1
LOC106050729	XP_055867207.1
LOC106050733	XP_055891016.1
LOC106050733	XP_055891017.1
LOC106050733	XP_055891018.1
LOC106050733	XP_055891019.1
LOC106050733	XP_055891020.1
LOC106050733	XP_055891022.1
LOC106050733	XP_055891023.1
LOC106050736	XP_055874003.1
LOC106050736	XP_055874011.1
LOC106050736	XP_055874015.1
LOC106050736	XP_055874017.1
LOC106050736	XP_055874022.1
LOC106050736	XP_055874029.1
LOC106050738	XP_013061224.2
LOC106050738	XP_013061233.2
LOC106050738	XP_055897017.1
LOC106050738	XP_055897086.1
LOC106050740	XP_055874966.1
LOC106050740	XP_055874967.1
LOC106050740	XP_055874968.1
LOC106050740	XP_055874970.1
LOC106050742	XP_055883398.1
LOC106050743	XP_055882831.1
LOC106050743	XP_055882832.1
LOC106050744	XP_013061231.1
LOC106050751	XP_055872082.1
LOC106050751	XP_055872091.1
LOC106050751	XP_055872098.1
LOC106050751	XP_055872105.1
LOC106050751	XP_055872114.1
LOC106050751	XP_055872123.1
LOC106050751	XP_055872131.1
LOC106050752	XP_013061240.2
LOC106050753	XP_055867997.1
LOC106050755	XP_055867945.1
LOC106050756	XP_055868304.1
LOC106050756	XP_055868305.1
LOC106050756	XP_055868306.1
LOC106050757	XP_013061242.2
LOC106050761	XP_013061244.1
LOC106050761	XP_013061245.1
LOC106050762	XP_013061246.2
LOC106050763	XP_013061251.2
LOC106050763	XP_013061267.2
LOC106050764	XP_013061247.1
LOC106050764	XP_013061248.1
LOC106050764	XP_013061249.1
LOC106050764	XP_013061250.1
LOC106050764	XP_055868509.1
LOC106050764	XP_055868510.1
LOC106050764	XP_055868511.1
LOC106050765	XP_013061252.1
LOC106050765	XP_013061253.1
LOC106050765	XP_055868067.1
LOC106050766	XP_055868512.1
LOC106050766	XP_055868513.1
LOC106050766	XP_055868514.1
LOC106050768	XP_055867823.1
LOC106050768	XP_055867824.1
LOC106050768	XP_055867825.1
LOC106050768	XP_055867826.1
LOC106050768	XP_055867827.1
LOC106050769	XP_013061260.1
LOC106050769	XP_055868818.1
LOC106050770	XP_055868064.1
LOC106050770	XP_055868065.1
LOC106050770	XP_055868066.1
LOC106050771	XP_055900661.1
LOC106050773	XP_013061264.2
LOC106050773	XP_013061265.2
LOC106050774	XP_013061266.2
LOC106050775	XP_055900244.1
LOC106050776	XP_055900600.1
LOC106050777	XP_013061271.2
LOC106050777	XP_055900601.1
LOC106050777	XP_055900602.1
LOC106050778	XP_013061272.2
LOC106050778	XP_013061273.2
LOC106050779	XP_055899824.1
LOC106050780	XP_013061275.2
LOC106050781	XP_013061307.1
LOC106050783	XP_055884043.1
LOC106050785	XP_055866120.1
LOC106050785	XP_055866121.1
LOC106050785	XP_055866123.1
LOC106050787	XP_013061284.2
LOC106050787	XP_055896571.1
LOC106050789	XP_013061283.2
LOC106050790	XP_013061285.2
LOC106050790	XP_013061286.2
LOC106050791	XP_055864500.1
LOC106050791	XP_055864501.1
LOC106050791	XP_055864502.1
LOC106050791	XP_055864503.1
LOC106050791	XP_055864504.1
LOC106050791	XP_055864505.1
LOC106050791	XP_055864506.1
LOC106050791	XP_055864508.1
LOC106050792	XP_055864523.1
LOC106050793	XP_055864524.1
LOC106050795	XP_055871022.1
LOC106050795	XP_055871023.1
LOC106050795	XP_055871024.1
LOC106050795	XP_055871025.1
LOC106050795	XP_055871026.1
LOC106050795	XP_055871027.1
LOC106050795	XP_055871029.1
LOC106050795	XP_055871030.1
LOC106050796	XP_013061302.2
LOC106050796	XP_055896410.1
LOC106050802	XP_055898484.1
LOC106050804	XP_013061301.2
LOC106050805	XP_013061303.2
LOC106050806	XP_013061304.2
LOC106050807	XP_055898479.1
LOC106050807	XP_055898480.1
LOC106050807	XP_055898482.1
LOC106050807	XP_055898483.1
LOC106050809	XP_055882386.1
LOC106050809	XP_055882387.1
LOC106050809	XP_055882388.1
LOC106050811	XP_055896179.1
LOC106050813	XP_055888049.1
LOC106050814	XP_055869539.1
LOC106050815	XP_013061312.2
LOC106050817	XP_013061317.2
LOC106050817	XP_013061318.2
LOC106050817	XP_055890187.1
LOC106050818	XP_013061319.2
LOC106050819	XP_013061320.2
LOC106050819	XP_013061321.2
LOC106050819	XP_055890191.1
LOC106050819	XP_055890192.1
LOC106050820	XP_055894252.1
LOC106050820	XP_055894309.1
LOC106050820	XP_055894390.1
LOC106050821	XP_055888839.1
LOC106050821	XP_055888840.1
LOC106050822	XP_055890037.1
LOC106050822	XP_055890038.1
LOC106050822	XP_055890039.1
LOC106050822	XP_055890040.1
LOC106050822	XP_055890041.1
LOC106050822	XP_055890042.1
LOC106050822	XP_055890043.1
LOC106050822	XP_055890044.1
LOC106050823	XP_013061325.2
LOC106050823	XP_013061326.2
LOC106050823	XP_055890188.1
LOC106050823	XP_055890189.1
LOC106050823	XP_055890190.1
LOC106050825	XP_055885953.1
LOC106050826	XP_055870120.1
LOC106050826	XP_055870121.1
LOC106050826	XP_055870122.1
LOC106050826	XP_055870123.1
LOC106050826	XP_055870124.1
LOC106050828	XP_055876227.1
LOC106050828	XP_055876228.1
LOC106050829	XP_013061332.2
LOC106050830	XP_055893453.1
LOC106050830	XP_055893454.1
LOC106050830	XP_055893455.1
LOC106050830	XP_055893456.1
LOC106050830	XP_055893457.1
LOC106050830	XP_055893458.1
LOC106050830	XP_055893459.1
LOC106050831	XP_055882957.1
LOC106050831	XP_055882963.1
LOC106050831	XP_055882972.1
LOC106050831	XP_055882978.1
LOC106050831	XP_055882984.1
LOC106050831	XP_055882988.1
LOC106050831	XP_055882997.1
LOC106050832	XP_013061335.2
LOC106050833	XP_055860590.1
LOC106050835	XP_055883817.1
LOC106050835	XP_055883818.1
LOC106050835	XP_055883819.1
LOC106050835	XP_055883820.1
LOC106050835	XP_055883821.1
LOC106050836	XP_055862611.1
LOC106050841	XP_055885914.1
LOC106050841	XP_055885915.1
LOC106050841	XP_055885916.1
LOC106050842	XP_055867918.1
LOC106050842	XP_055867919.1
LOC106050842	XP_055867920.1
LOC106050845	XP_013061347.1
LOC106050847	XP_055880291.1
LOC106050849	XP_055880289.1
LOC106050849	XP_055880290.1
LOC106050850	XP_013061361.2
LOC106050850	XP_055895603.1
LOC106050850	XP_055895671.1
LOC106050850	XP_055895743.1
LOC106050851	XP_055865477.1
LOC106050853	XP_055865350.1
LOC106050854	XP_055867367.1
LOC106050855	XP_013061355.2
LOC106050859	XP_055865468.1
LOC106050859	XP_055865469.1
LOC106050859	XP_055865470.1
LOC106050859	XP_055865471.1
LOC106050859	XP_055865472.1
LOC106050860	XP_013061360.2
LOC106050860	XP_013061362.2
LOC106050860	XP_055865476.1
LOC106050862	XP_013061363.2
LOC106050862	XP_013061364.2
LOC106050862	XP_013061365.2
LOC106050862	XP_055876626.1
LOC106050862	XP_055876627.1
LOC106050864	XP_055882278.1
LOC106050865	XP_055863789.1
LOC106050866	XP_055882432.1
LOC106050871	XP_055894893.1
LOC106050871	XP_055894894.1
LOC106050871	XP_055894895.1
LOC106050872	XP_055895178.1
LOC106050872	XP_055895239.1
LOC106050872	XP_055895298.1
LOC106050872	XP_055895359.1
LOC106050872	XP_055895431.1
LOC106050872	XP_055895502.1
LOC106050876	XP_013061417.1
LOC106050877	XP_055876457.1
LOC106050881	XP_013061384.2
LOC106050882	XP_055883030.1
LOC106050885	XP_055892656.1
LOC106050885	XP_055892657.1
LOC106050889	XP_055875763.1
LOC106050889	XP_055875764.1
LOC106050889	XP_055875765.1
LOC106050890	XP_055880957.1
LOC106050890	XP_055880962.1
LOC106050890	XP_055880970.1
LOC106050890	XP_055880978.1
LOC106050890	XP_055880982.1
LOC106050890	XP_055880986.1
LOC106050890	XP_055880993.1
LOC106050890	XP_055881000.1
LOC106050891	XP_055880935.1
LOC106050891	XP_055880939.1
LOC106050891	XP_055880947.1
LOC106050893	XP_055875767.1
LOC106050893	XP_055875768.1
LOC106050893	XP_055875769.1
LOC106050893	XP_055875770.1
LOC106050894	XP_013061400.2
LOC106050894	XP_013061401.2
LOC106050894	XP_055875766.1
LOC106050895	XP_013061413.2
LOC106050895	XP_013061422.1
LOC106050896	XP_013061403.2
LOC106050896	XP_013061404.2
LOC106050898	XP_055891809.1
LOC106050898	XP_055891810.1
LOC106050898	XP_055891811.1
LOC106050899	XP_055897092.1
LOC106050900	XP_013061409.2
LOC106050900	XP_013061410.2
LOC106050900	XP_055881759.1
LOC106050901	XP_055881761.1
LOC106050901	XP_055881762.1
LOC106050901	XP_055881763.1
LOC106050902	XP_055891827.1
LOC106050903	XP_055891828.1
LOC106050903	XP_055891829.1
LOC106050905	XP_055867806.1
LOC106050905	XP_055867807.1
LOC106050906	XP_055868628.1
LOC106050908	XP_055868996.1
LOC106050908	XP_055868997.1
LOC106050909	XP_013061423.2
LOC106050909	XP_055867735.1
LOC106050912	XP_055864798.1
LOC106050915	XP_055865811.1
LOC106050915	XP_055865821.1
LOC106050915	XP_055865828.1
LOC106050915	XP_055865838.1
LOC106050915	XP_055865846.1
LOC106050916	XP_055894841.1
LOC106050916	XP_055894903.1
LOC106050916	XP_055894970.1
LOC106050917	XP_055864319.1
LOC106050917	XP_055864320.1
LOC106050918	XP_013061432.1
LOC106050919	XP_055865004.1
LOC106050919	XP_055865005.1
LOC106050919	XP_055865006.1
LOC106050919	XP_055865007.1
LOC106050919	XP_055865008.1
LOC106050920	XP_055888321.1
LOC106050920	XP_055888322.1
LOC106050920	XP_055888323.1
LOC106050921	XP_013061436.2
LOC106050922	XP_055889978.1
LOC106050922	XP_055889979.1
LOC106050922	XP_055889980.1
LOC106050923	XP_013061438.2
LOC106050924	XP_013061439.2
LOC106050925	XP_013061441.2
LOC106050925	XP_013061447.2
LOC106050925	XP_013061448.2
LOC106050925	XP_013061449.2
LOC106050925	XP_013061450.2
LOC106050925	XP_055887635.1
LOC106050925	XP_055887636.1
LOC106050925	XP_055887637.1
LOC106050925	XP_055887638.1
LOC106050925	XP_055887639.1
LOC106050925	XP_055887640.1
LOC106050925	XP_055887641.1
LOC106050925	XP_055887642.1
LOC106050925	XP_055887643.1
LOC106050925	XP_055887644.1
LOC106050926	XP_013061452.2
LOC106050926	XP_013061453.2
LOC106050926	XP_013061454.2
LOC106050926	XP_013061455.2
LOC106050926	XP_055887645.1
LOC106050926	XP_055887646.1
LOC106050927	XP_013061456.1
LOC106050927	XP_013061457.1
LOC106050927	XP_013061458.1
LOC106050927	XP_013061459.1
LOC106050927	XP_013061460.1
LOC106050927	XP_013061461.1
LOC106050928	XP_055885402.1
LOC106050928	XP_055885403.1
LOC106050928	XP_055885404.1
LOC106050929	XP_013061462.1
LOC106050929	XP_055888862.1
LOC106050929	XP_055888863.1
LOC106050929	XP_055888865.1
LOC106050930	XP_013061463.2
LOC106050931	XP_055874456.1
LOC106050931	XP_055874457.1
LOC106050931	XP_055874458.1
LOC106050931	XP_055874459.1
LOC106050931	XP_055874460.1
LOC106050931	XP_055874461.1
LOC106050931	XP_055874462.1
LOC106050932	XP_013061466.2
LOC106050933	XP_013061467.2
LOC106050933	XP_055888131.1
LOC106050934	XP_013061468.2
LOC106050934	XP_013061469.2
LOC106050934	XP_013061470.2
LOC106050934	XP_013061471.2
LOC106050934	XP_055888860.1
LOC106050934	XP_055888861.1
LOC106050935	XP_013061472.1
LOC106050936	XP_055888349.1
LOC106050936	XP_055888350.1
LOC106050936	XP_055888351.1
LOC106050938	XP_055888689.1
LOC106050938	XP_055888690.1
LOC106050938	XP_055888691.1
LOC106050938	XP_055888692.1
LOC106050939	XP_013061478.2
LOC106050939	XP_013061479.2
LOC106050939	XP_055888317.1
LOC106050940	XP_013061486.2
LOC106050941	XP_055889284.1
LOC106050942	XP_013061485.2
LOC106050942	XP_055888948.1
LOC106050943	XP_013061487.1
LOC106050943	XP_013061488.1
LOC106050944	XP_013061489.1
LOC106050944	XP_013061490.1
LOC106050945	XP_013061491.2
LOC106050946	XP_013061492.1
LOC106050947	XP_013061493.2
LOC106050948	XP_013061494.2
LOC106050948	XP_055874470.1
LOC106050948	XP_055874471.1
LOC106050949	XP_013061498.2
LOC106050950	XP_013061495.2
LOC106050950	XP_013061497.2
LOC106050951	XP_055897819.1
LOC106050951	XP_055897820.1
LOC106050951	XP_055897821.1
LOC106050951	XP_055897822.1
LOC106050951	XP_055897823.1
LOC106050951	XP_055897824.1
LOC106050951	XP_055897825.1
LOC106050951	XP_055897826.1
LOC106050951	XP_055897827.1
LOC106050955	XP_055898749.1
LOC106050955	XP_055898750.1
LOC106050957	XP_013061505.1
LOC106050957	XP_055897828.1
LOC106050958	XP_013061510.2
LOC106050958	XP_055874552.1
LOC106050960	XP_055881061.1
LOC106050960	XP_055881062.1
LOC106050963	XP_055898869.1
LOC106050964	XP_055882949.1
LOC106050964	XP_055882950.1
LOC106050969	XP_055875093.1
LOC106050970	XP_013061524.2
LOC106050970	XP_013061526.2
LOC106050970	XP_013061527.2
LOC106050971	XP_055898139.1
LOC106050973	XP_013061529.2
LOC106050973	XP_055863617.1
LOC106050973	XP_055863618.1
LOC106050973	XP_055863619.1
LOC106050973	XP_055863620.1
LOC106050973	XP_055863621.1
LOC106050973	XP_055863622.1
LOC106050973	XP_055863624.1
LOC106050974	XP_013061530.1
LOC106050976	XP_013061532.2
LOC106050976	XP_013061533.2
LOC106050976	XP_055864330.1
LOC106050976	XP_055864331.1
LOC106050977	XP_055864614.1
LOC106050978	XP_055860220.1
LOC106050979	XP_013061536.1
LOC106050982	XP_055879886.1
LOC106050982	XP_055879887.1
LOC106050982	XP_055879888.1
LOC106050983	XP_055865309.1
LOC106050984	XP_013061545.2
LOC106050986	XP_055861958.1
LOC106050986	XP_055861959.1
LOC106050986	XP_055861960.1
LOC106050986	XP_055861961.1
LOC106050988	XP_055862120.1
LOC106050988	XP_055862121.1
LOC106050989	XP_013061553.2
LOC106050989	XP_055862114.1
LOC106050989	XP_055862115.1
LOC106050991	XP_013061560.2
LOC106050994	XP_013061561.1
LOC106050994	XP_055861993.1
LOC106050994	XP_055861994.1
LOC106050994	XP_055861995.1
LOC106050994	XP_055861996.1
LOC106050995	XP_013061562.2
LOC106050998	XP_055861770.1
LOC106050998	XP_055861771.1
LOC106050998	XP_055861772.1
LOC106050998	XP_055861773.1
LOC106050998	XP_055861774.1
LOC106050998	XP_055861775.1
LOC106050999	XP_055875444.1
LOC106050999	XP_055875445.1
LOC106050999	XP_055875446.1
LOC106050999	XP_055875447.1
LOC106050999	XP_055875448.1
LOC106050999	XP_055875449.1
LOC106050999	XP_055875450.1
LOC106050999	XP_055875451.1
LOC106051000	XP_055875452.1
LOC106051000	XP_055875453.1
LOC106051000	XP_055875454.1
LOC106051002	XP_055871003.1
LOC106051002	XP_055871005.1
LOC106051002	XP_055871006.1
LOC106051002	XP_055871007.1
LOC106051003	XP_013061571.2
LOC106051004	XP_055871008.1
LOC106051005	XP_013061569.1
LOC106051006	XP_055897602.1
LOC106051006	XP_055897603.1
LOC106051006	XP_055897604.1
LOC106051006	XP_055897605.1
LOC106051007	XP_013061572.2
LOC106051007	XP_013061573.2
LOC106051007	XP_055893013.1
LOC106051008	XP_055866474.1
LOC106051008	XP_055866475.1
LOC106051008	XP_055866477.1
LOC106051009	XP_055866473.1
LOC106051010	XP_055874581.1
LOC106051012	XP_055865845.1
LOC106051013	XP_055866466.1
LOC106051014	XP_013061578.1
LOC106051014	XP_013061579.1
LOC106051014	XP_013061581.1
LOC106051015	XP_055867247.1
LOC106051015	XP_055867249.1
LOC106051016	XP_055866290.1
LOC106051017	XP_055867056.1
LOC106051017	XP_055867057.1
LOC106051018	XP_013061586.2
LOC106051019	XP_055898417.1
LOC106051019	XP_055898497.1
LOC106051019	XP_055898568.1
LOC106051019	XP_055898620.1
LOC106051019	XP_055898697.1
LOC106051019	XP_055898771.1
LOC106051022	XP_055871232.1
LOC106051026	XP_055899454.1
LOC106051026	XP_055899455.1
LOC106051031	XP_055897759.1
LOC106051031	XP_055897760.1
LOC106051031	XP_055897761.1
LOC106051032	XP_055895766.1
LOC106051032	XP_055895767.1
LOC106051035	XP_055897161.1
LOC106051036	XP_055898066.1
LOC106051036	XP_055898067.1
LOC106051036	XP_055898068.1
LOC106051036	XP_055898071.1
LOC106051036	XP_055898072.1
LOC106051036	XP_055898073.1
LOC106051036	XP_055898074.1
LOC106051038	XP_055892130.1
LOC106051039	XP_055890424.1
LOC106051046	XP_055860108.1
LOC106051048	XP_055899874.1
LOC106051048	XP_055899886.1
LOC106051048	XP_055899895.1
LOC106051052	XP_055900314.1
LOC106051052	XP_055900315.1
LOC106051052	XP_055900316.1
LOC106051052	XP_055900317.1
LOC106051052	XP_055900318.1
LOC106051052	XP_055900319.1
LOC106051052	XP_055900320.1
LOC106051052	XP_055900321.1
LOC106051052	XP_055900322.1
LOC106051052	XP_055900323.1
LOC106051052	XP_055900324.1
LOC106051052	XP_055900325.1
LOC106051052	XP_055900326.1
LOC106051053	XP_055898941.1
LOC106051053	XP_055899015.1
LOC106051054	XP_055900142.1
LOC106051055	XP_055900313.1
LOC106051057	XP_055899024.1
LOC106051057	XP_055899025.1
LOC106051057	XP_055899026.1
LOC106051057	XP_055899027.1
LOC106051058	XP_055899018.1
LOC106051058	XP_055899019.1
LOC106051058	XP_055899020.1
LOC106051060	XP_013061637.2
LOC106051060	XP_013061638.2
LOC106051060	XP_055899028.1
LOC106051060	XP_055899029.1
LOC106051060	XP_055899031.1
LOC106051060	XP_055899032.1
LOC106051060	XP_055899033.1
LOC106051060	XP_055899034.1
LOC106051060	XP_055899035.1
LOC106051060	XP_055899036.1
LOC106051061	XP_013061646.1
LOC106051062	XP_013061644.1
LOC106051063	XP_055859547.1
LOC106051063	XP_055859548.1
LOC106051064	XP_055866221.1
LOC106051064	XP_055866222.1
LOC106051067	XP_055888730.1
LOC106051067	XP_055888731.1
LOC106051067	XP_055888732.1
LOC106051067	XP_055888734.1
LOC106051067	XP_055888735.1
LOC106051067	XP_055888736.1
LOC106051067	XP_055888737.1
LOC106051067	XP_055888738.1
LOC106051067	XP_055888739.1
LOC106051067	XP_055888740.1
LOC106051069	XP_013061654.1
LOC106051069	XP_013061662.1
LOC106051069	XP_055899538.1
LOC106051070	XP_055873552.1
LOC106051070	XP_055873553.1
LOC106051072	XP_055868987.1
LOC106051073	XP_013061656.1
LOC106051074	XP_013061657.2
LOC106051076	XP_055892664.1
LOC106051076	XP_055892673.1
LOC106051076	XP_055892682.1
LOC106051077	XP_055892740.1
LOC106051077	XP_055892746.1
LOC106051078	XP_013061664.1
LOC106051078	XP_055892787.1
LOC106051078	XP_055892795.1
LOC106051078	XP_055892804.1
LOC106051078	XP_055892813.1
LOC106051079	XP_013061667.2
LOC106051080	XP_055892517.1
LOC106051080	XP_055892524.1
LOC106051080	XP_055892528.1
LOC106051081	XP_013061669.1
LOC106051081	XP_055892547.1
LOC106051082	XP_013061670.2
LOC106051082	XP_055892571.1
LOC106051083	XP_013061673.1
LOC106051084	XP_013061672.2
LOC106051086	XP_055894460.1
LOC106051086	XP_055894461.1
LOC106051086	XP_055894462.1
LOC106051086	XP_055894463.1
LOC106051091	XP_055871280.1
LOC106051091	XP_055871281.1
LOC106051091	XP_055871282.1
LOC106051091	XP_055871283.1
LOC106051091	XP_055871284.1
LOC106051091	XP_055871285.1
LOC106051092	XP_055875670.1
LOC106051092	XP_055875671.1
LOC106051092	XP_055875672.1
LOC106051092	XP_055875673.1
LOC106051092	XP_055875674.1
LOC106051096	XP_013061680.2
LOC106051097	XP_055871714.1
LOC106051098	XP_055892704.1
LOC106051098	XP_055892706.1
LOC106051098	XP_055892707.1
LOC106051098	XP_055892708.1
LOC106051098	XP_055892709.1
LOC106051098	XP_055892710.1
LOC106051098	XP_055892711.1
LOC106051098	XP_055892712.1
LOC106051099	XP_055871504.1
LOC106051101	XP_055873905.1
LOC106051103	XP_055876272.1
LOC106051103	XP_055876273.1
LOC106051103	XP_055876274.1
LOC106051103	XP_055876276.1
LOC106051103	XP_055876277.1
LOC106051103	XP_055876278.1
LOC106051105	XP_013061687.1
LOC106051105	XP_013061688.1
LOC106051105	XP_013061690.1
LOC106051105	XP_013061691.1
LOC106051105	XP_055896280.1
LOC106051106	XP_013061693.1
LOC106051106	XP_055899224.1
LOC106051108	XP_013061692.2
LOC106051108	XP_055896276.1
LOC106051108	XP_055896277.1
LOC106051108	XP_055896278.1
LOC106051109	XP_055863231.1
LOC106051110	XP_055859761.1
LOC106051110	XP_055859762.1
LOC106051110	XP_055859763.1
LOC106051110	XP_055859764.1
LOC106051110	XP_055859765.1
LOC106051110	XP_055859766.1
LOC106051113	XP_013061697.2
LOC106051114	XP_013061698.2
LOC106051117	XP_013061699.2
LOC106051118	XP_055894401.1
LOC106051122	XP_013061705.2
LOC106051123	XP_013061707.1
LOC106051127	XP_013061714.2
LOC106051128	XP_055860768.1
LOC106051129	XP_055884276.1
LOC106051132	XP_055871839.1
LOC106051133	XP_013061719.2
LOC106051133	XP_055859984.1
LOC106051133	XP_055859985.1
LOC106051133	XP_055859986.1
LOC106051134	XP_013061724.2
LOC106051134	XP_013061725.2
LOC106051135	XP_055859987.1
LOC106051135	XP_055859989.1
LOC106051135	XP_055859990.1
LOC106051135	XP_055859991.1
LOC106051136	XP_013061727.1
LOC106051136	XP_055860509.1
LOC106051137	XP_055864772.1
LOC106051137	XP_055864773.1
LOC106051138	XP_013061728.1
LOC106051139	XP_055883973.1
LOC106051139	XP_055883974.1
LOC106051139	XP_055883975.1
LOC106051141	XP_055892044.1
LOC106051141	XP_055892045.1
LOC106051142	XP_055899252.1
LOC106051142	XP_055899253.1
LOC106051143	XP_013061733.2
LOC106051144	XP_055893068.1
LOC106051145	XP_055890336.1
LOC106051146	XP_055866810.1
LOC106051148	XP_055860219.1
LOC106051150	XP_055883952.1
LOC106051151	XP_013061739.2
LOC106051152	XP_055901711.1
LOC106051153	XP_055901693.1
LOC106051153	XP_055901694.1
LOC106051153	XP_055901696.1
LOC106051154	XP_013061745.2
LOC106051154	XP_055901691.1
LOC106051154	XP_055901692.1
LOC106051155	XP_055895010.1
LOC106051155	XP_055895011.1
LOC106051156	XP_055860169.1
LOC106051158	XP_055883968.1
LOC106051158	XP_055883969.1
LOC106051158	XP_055883970.1
LOC106051158	XP_055883971.1
